,rjd,vrad,svrad,fwhm,sig_fwhm,bis_span,sig_bis_span,contrast,sig_contrast,s_mw,sig_s,ha,sig_ha,na,sig_na,ca,sig_ca,rhk,sig_rhk,berv,drift_used,berv_err,cal_therror,cal_therror_err,cal_thfile,ccf_asym,ccf_asym_err,ccf_noise,ccf_noise_err,date_night,drift_noise,drift_noise_err,drift_used_err,drs_qc,mask,night,protm08,protm08_err,protn84,protn84_err,pub_reference,public,raw_file,rjd_err,snca2,snca2_err,spectroFluxSn20,spectroFluxSn20_err,spectroFluxSn50,spectroFluxSn50_err,texp,texp_err,fileroot,instrument,lamp_offset,model,mjd
471,54778.656426,-6157.823349,0.291176,6453.645702,9.126833,17.266276,0.411785,47.812437,1e-06,0.13552,0.00023,0.252238,0.000222,0.186201,0.000126,0.112204,0.000172,-5.192801,0.001078,2.025376,0.991,0,0.229237,0,HARPS.2008-11-07T21:13:50.066_wave_A.fits,0,0,0.16073,0,2008-11-07,0.08,0,0,1.0,K5,2008-11-07,62.209893,5.1816,55.750828,10.269682,,0.0,HARPS.2008-11-08T03:37:32.856.fits,0,0,0,211.5,0,392.6,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-08T03:37:32.856_s1d_A.fits,HARPS03,0,-6.160022778010172,54778.156426
472,54778.65748,-6157.956535,0.295977,6454.027351,9.127373,17.21132,0.418575,47.802956,1e-06,0.135173,0.000246,0.251403,0.000233,0.185906,0.000132,0.112057,0.000183,-5.19443,0.001156,2.022454,1.125,0,0.229237,0,HARPS.2008-11-07T21:13:50.066_wave_A.fits,0,0,0.169741,0,2008-11-07,0.079,0,0,1.0,K5,2008-11-07,62.317133,5.1816,55.842818,10.286627,,0.0,HARPS.2008-11-08T03:39:04.391.fits,0,0,0,199.8,0,372.8,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-08T03:39:04.391_s1d_A.fits,HARPS03,0,-6.159888778010172,54778.15748
473,54778.658556,-6157.440669,0.293633,6454.925628,9.128643,18.024158,0.415259,47.797723,1e-06,0.135172,0.000239,0.25177,0.000227,0.186148,0.000129,0.112313,0.000178,-5.194438,0.001124,2.019487,1.349,0,0.229237,0,HARPS.2008-11-07T21:13:50.066_wave_A.fits,0,0,0.165619,0,2008-11-07,0.079,0,0,1.0,K5,2008-11-07,62.317619,5.1816,55.843236,10.286704,,0.0,HARPS.2008-11-08T03:40:36.767.fits,0,0,0,204.7,0,382.2,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-08T03:40:36.767_s1d_A.fits,HARPS03,0,-6.159664778010172,54778.158556
474,54778.659609,-6157.298368,0.291769,6455.162038,9.128978,17.449689,0.412623,47.796025,1e-06,0.135483,0.000233,0.252323,0.000224,0.186288,0.000127,0.112476,0.000174,-5.192978,0.001094,2.016577,1.55,0,0.229237,0,HARPS.2008-11-07T21:13:50.066_wave_A.fits,0,0,0.162291,0,2008-11-07,0.079,0,0,1.0,K5,2008-11-07,62.221539,5.1816,55.760795,10.271518,,0.0,HARPS.2008-11-08T03:42:08.522.fits,0,0,0,209.3,0,389.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-08T03:42:08.522_s1d_A.fits,HARPS03,0,-6.159463778010172,54778.159609
475,54778.660686,-6158.969291,0.289389,6453.822135,9.127083,17.124276,0.409258,47.800249,1e-06,0.134935,0.000225,0.252377,0.000219,0.186321,0.000124,0.112061,0.000169,-5.195555,0.001062,2.013595,1.693,0,0.229237,0,HARPS.2008-11-07T21:13:50.066_wave_A.fits,0,0,0.157974,0,2008-11-07,0.079,0,0,1.0,K5,2008-11-07,62.391131,5.1816,55.906577,10.298372,,0.0,HARPS.2008-11-08T03:43:40.838.fits,0,0,0,215.3,0,399.4,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-08T03:43:40.838_s1d_A.fits,HARPS03,0,-6.159320778010172,54778.160686
476,54778.661751,-6160.156222,0.291372,6453.444703,9.126549,18.295438,0.412063,47.799023,1e-06,0.135329,0.000232,0.252634,0.000223,0.186056,0.000126,0.112341,0.000173,-5.193698,0.001088,2.010612,1.585,0,0.229237,0,HARPS.2008-11-07T21:13:50.066_wave_A.fits,0,0,0.161578,0,2008-11-07,0.079,0,0,1.0,K5,2008-11-07,62.268933,5.1816,55.801412,10.279,,0.0,HARPS.2008-11-08T03:45:12.804.fits,0,0,0,210.3,0,390.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-08T03:45:12.804_s1d_A.fits,HARPS03,0,-6.159428778010172,54778.161751
477,54778.662815,-6161.662731,0.291291,6454.607729,9.128194,17.803595,0.411947,47.795452,1e-06,0.135294,0.000232,0.252191,0.000222,0.186334,0.000126,0.112397,0.000174,-5.193864,0.00109,2.007649,1.381,0,0.229237,0,HARPS.2008-11-07T21:13:50.066_wave_A.fits,0,0,0.161431,0,2008-11-07,0.079,0,0,1.0,K5,2008-11-07,62.27984,5.1816,55.810773,10.280724,,0.0,HARPS.2008-11-08T03:46:44.399.fits,0,0,0,210.1,0,391.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-08T03:46:44.399_s1d_A.fits,HARPS03,0,-6.159632778010172,54778.162815
478,54778.663869,-6161.838569,0.291539,6455.113595,9.128909,17.929544,0.412298,47.797623,1e-06,0.135337,0.000233,0.25229,0.000223,0.186109,0.000126,0.112492,0.000174,-5.193661,0.001094,2.004711,1.306,0,0.229237,0,HARPS.2008-11-07T21:13:50.066_wave_A.fits,0,0,0.161878,0,2008-11-07,0.079,0,0,1.0,K5,2008-11-07,62.266487,5.1816,55.799313,10.278613,,0.0,HARPS.2008-11-08T03:48:15.784.fits,0,0,0,209.4,0,390.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-08T03:48:15.784_s1d_A.fits,HARPS03,0,-6.159707778010173,54778.163869
479,54780.649896,-6161.420964,0.334334,6456.176912,9.130413,18.30152,0.47282,47.770725,1e-06,0.134849,0.00035,0.251931,0.000302,0.186215,0.000173,0.112134,0.000248,-5.19596,0.001651,1.11894,0.717,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.224582,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.417805,5.1816,55.929616,10.302616,,0.0,HARPS.2008-11-10T03:28:08.472.fits,0,0,0,150.1,0,284.7,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:28:08.472_s1d_A.fits,HARPS03,0,-6.1602967780101725,54780.149896
480,54780.650961,-6161.804798,0.32783,6455.945646,9.130086,17.78253,0.463621,47.770103,1e-06,0.135579,0.000331,0.252759,0.00029,0.186643,0.000166,0.112246,0.000236,-5.192526,0.001549,1.116019,0.901,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.214779,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.191824,5.1816,55.735376,10.266836,,0.0,HARPS.2008-11-10T03:29:40.388.fits,0,0,0,157.1,0,297.4,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:29:40.388_s1d_A.fits,HARPS03,0,-6.1601127780101725,54780.150961
481,54780.652026,-6160.953488,0.328753,6455.091659,9.128878,17.968086,0.464928,47.773408,1e-06,0.135238,0.000332,0.251977,0.000292,0.186813,0.000167,0.112008,0.000237,-5.194125,0.001563,1.113091,0.666,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.216187,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.297021,5.1816,55.825529,10.283442,,0.0,HARPS.2008-11-10T03:31:11.773.fits,0,0,0,156.3,0,295.2,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:31:11.773_s1d_A.fits,HARPS03,0,-6.1603477780101725,54780.152026
482,54780.653091,-6160.626333,0.320723,6455.267456,9.129127,18.163859,0.453571,47.782121,1e-06,0.134884,0.000307,0.252099,0.000277,0.186554,0.000158,0.112023,0.000222,-5.195796,0.001448,1.110129,0.572,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.203767,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.407027,5.1816,55.920304,10.300901,,0.0,HARPS.2008-11-10T03:32:43.809.fits,0,0,0,166.0,0,312.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:32:43.809_s1d_A.fits,HARPS03,0,-6.160441778010172,54780.153091
483,54780.654144,-6159.388637,0.319339,6455.789832,9.129866,18.48651,0.451614,47.778213,1e-06,0.134895,0.000302,0.252378,0.000275,0.186708,0.000157,0.111782,0.000219,-5.195744,0.001426,1.107219,0.426,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.201582,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.403601,5.1816,55.917344,10.300355,,0.0,HARPS.2008-11-10T03:34:15.974.fits,0,0,0,168.2,0,315.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:34:15.974_s1d_A.fits,HARPS03,0,-6.160587778010172,54780.154144
484,54780.655221,-6160.176243,0.322745,6455.345923,9.129238,17.790337,0.456431,47.77922,1e-06,0.134679,0.000312,0.252174,0.000282,0.18643,0.00016,0.111981,0.000225,-5.196762,0.001476,1.104237,0.363,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.206936,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.470601,5.1816,55.975311,10.311033,,0.0,HARPS.2008-11-10T03:35:47.751.fits,0,0,0,163.8,0,307.4,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:35:47.751_s1d_A.fits,HARPS03,0,-6.160650778010172,54780.155221
485,54780.656251,-6158.86708,0.334553,6456.490145,9.130856,17.582429,0.47313,47.766742,1e-06,0.134794,0.000348,0.251679,0.000303,0.186791,0.000174,0.112223,0.000247,-5.196218,0.001645,1.101377,0.595,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.224908,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.434775,5.1816,55.944291,10.305319,,0.0,HARPS.2008-11-10T03:37:19.517.fits,0,0,0,150.3,0,283.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:37:19.517_s1d_A.fits,HARPS03,0,-6.160418778010173,54780.156251
486,54780.65735,-6158.963557,0.344057,6455.523757,9.129489,16.711986,0.48657,47.75869,1e-06,0.135186,0.000378,0.251532,0.00032,0.186481,0.000184,0.112379,0.000264,-5.194369,0.001778,1.09829,0.47,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.238816,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.313118,5.1816,55.839365,10.285991,,0.0,HARPS.2008-11-10T03:38:51.852.fits,0,0,0,141.3,0,267.8,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:38:51.852_s1d_A.fits,HARPS03,0,-6.160543778010172,54780.15735
487,54780.658403,-6158.943837,0.336029,6456.434084,9.130777,17.71998,0.475217,47.755674,1e-06,0.134695,0.000352,0.252001,0.000306,0.186586,0.000175,0.111883,0.000249,-5.196687,0.001665,1.095352,0.213,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.227098,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.465635,5.1816,55.971008,10.310241,,0.0,HARPS.2008-11-10T03:40:23.768.fits,0,0,0,148.9,0,281.2,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:40:23.768_s1d_A.fits,HARPS03,0,-6.160800778010173,54780.158403
488,54780.659457,-6159.643177,0.332669,6456.981944,9.131551,16.743677,0.470465,47.755441,1e-06,0.1356,0.000343,0.252055,0.000301,0.186648,0.000172,0.112084,0.000243,-5.192428,0.001606,1.092407,0.529,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.222096,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.185369,5.1816,55.729859,10.265819,,0.0,HARPS.2008-11-10T03:41:55.383.fits,0,0,0,152.5,0,287.1,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:41:55.383_s1d_A.fits,HARPS03,0,-6.160484778010172,54780.159457
489,54780.660533,-6159.148282,0.330433,6457.434212,9.132191,17.374476,0.467303,47.762793,1e-06,0.135445,0.000335,0.252099,0.000297,0.186549,0.000169,0.112373,0.000239,-5.193152,0.001573,1.089391,0.321,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.218369,0,2008-11-09,0.08,0,0,1.0,K5,2008-11-09,62.23299,5.1816,55.7706,10.273324,,0.0,HARPS.2008-11-10T03:43:26.829.fits,0,0,0,155.3,0,291.7,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:43:26.829_s1d_A.fits,HARPS03,0,-6.160692778010173,54780.160533
490,54780.661586,-6160.231212,0.337058,6456.228309,9.130486,18.473128,0.476672,47.768556,1e-06,0.135023,0.000354,0.251569,0.00031,0.186617,0.000177,0.111808,0.00025,-5.195138,0.001669,1.086406,0.877,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.228617,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.363683,5.1816,55.882899,10.29401,,0.0,HARPS.2008-11-10T03:44:58.514.fits,0,0,0,148.4,0,278.7,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:44:58.514_s1d_A.fits,HARPS03,0,-6.160136778010172,54780.161586
491,54780.662663,-6160.517762,0.351393,6454.355338,9.127837,17.882488,0.496945,47.771324,1e-06,0.134563,0.000398,0.252222,0.000336,0.186622,0.000192,0.111732,0.000276,-5.197311,0.001887,1.083377,0.474,0,0.234736,0,HARPS.2008-11-09T19:47:56.499_wave_A.fits,0,0,0.249269,0,2008-11-09,0.079,0,0,1.0,K5,2008-11-09,62.506703,5.1816,56.006625,10.316802,,0.0,HARPS.2008-11-10T03:46:29.859.fits,0,0,0,135.6,0,256.4,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-11-10T03:46:29.859_s1d_A.fits,HARPS03,0,-6.160539778010173,54780.162663
492,56630.68463,-6165.60957,0.408682,6472.197112,9.153069,17.543086,0.577964,47.64207,1e-06,0.133516,0.000486,0.253988,0.000404,0.186202,0.000219,0.111079,0.000338,-5.202299,0.002327,-9.837024,-0.046,0,0.272352,0,HARPS.2013-12-03T17:45:55.652_e2ds_A.fits,0,0,0.294286,0,2013-12-03,0.079,0,0,1.0,K5,2013-12-03,62.835034,5.1816,56.294039,10.369745,,0.0,HARPS.2013-12-04T04:16:52.632.fits,0,0,0,114.4,0,227.8,0,300.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2013-12-04T04:16:52.632_s1d_A.fits,HARPS03,0,-6.161059778010173,56630.18463
493,56699.518855,-6163.792998,0.320558,6473.225279,9.154523,17.962854,0.453337,47.645126,1e-06,0.132773,0.000288,0.249305,0.000233,0.184233,0.000129,0.109901,0.000218,-5.205877,0.001391,-26.603174,0.365,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.180675,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.070498,5.1816,56.503137,10.408262,,0.0,HARPS.2014-02-11T00:26:32.103.fits,0,0,0,174.9,0,380.3,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:26:32.103_s1d_A.fits,HARPS03,0,-6.160648778010172,56699.018855
494,56699.520255,-6163.74364,0.311894,6474.047851,9.155686,17.865857,0.441085,47.645913,1e-06,0.132706,0.000261,0.250353,0.000213,0.184521,0.000118,0.110245,0.0002,-5.2062,0.001262,-26.60644,-0.12,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.164815,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.091751,5.1816,56.522135,10.411762,,0.0,HARPS.2014-02-11T00:28:33.991.fits,0,0,0,191.7,0,418.1,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:28:33.991_s1d_A.fits,HARPS03,0,-6.161133778010172,56699.020255
495,56699.521655,-6163.726366,0.316133,6472.718783,9.153807,17.240771,0.447079,47.656123,1e-06,0.132868,0.000275,0.25002,0.000224,0.184274,0.000124,0.110092,0.00021,-5.205414,0.001328,-26.609722,-0.381,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.172702,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.04004,5.1816,56.475946,10.403254,,0.0,HARPS.2014-02-11T00:30:35.908.fits,0,0,0,182.8,0,398.6,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:30:35.908_s1d_A.fits,HARPS03,0,-6.161394778010172,56699.021655
496,56699.523056,-6162.319066,0.31032,6472.494798,9.15349,16.558456,0.438858,47.669112,1e-06,0.132923,0.000255,0.250405,0.000211,0.184211,0.000116,0.110054,0.000196,-5.205149,0.001232,-26.612965,-0.415,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.161816,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.02255,5.1816,56.460352,10.400381,,0.0,HARPS.2014-02-11T00:32:37.576.fits,0,0,0,195.9,0,425.0,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:32:37.576_s1d_A.fits,HARPS03,0,-6.161428778010173,56699.023056
497,56699.524468,-6159.412325,0.309595,6472.582304,9.153614,15.681877,0.437833,47.666609,1e-06,0.132573,0.000246,0.250015,0.000213,0.184398,0.000117,0.11006,0.00019,-5.206842,0.001189,-26.616223,-0.312,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.160421,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.133976,5.1816,56.559943,10.418727,,0.0,HARPS.2014-02-11T00:34:39.364.fits,0,0,0,199.9,0,425.4,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:34:39.364_s1d_A.fits,HARPS03,0,-6.1613257780101724,56699.024468
498,56699.525903,-6157.599564,0.311136,6472.310939,9.15323,15.487912,0.440013,47.667791,1e-06,0.132798,0.000255,0.250012,0.000214,0.184108,0.000118,0.110191,0.000196,-5.205756,0.001232,-26.619548,-0.407,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.163377,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.06253,5.1816,56.496019,10.406951,,0.0,HARPS.2014-02-11T00:36:42.741.fits,0,0,0,194.7,0,419.7,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:36:42.741_s1d_A.fits,HARPS03,0,-6.161420778010172,56699.025903
499,56699.527326,-6155.537694,0.310727,6472.687073,9.153762,15.219264,0.439435,47.667029,1e-06,0.132383,0.000262,0.249802,0.000209,0.184053,0.000115,0.109836,0.000201,-5.207765,0.001272,-26.622807,-0.214,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.162596,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.194725,5.1816,56.614483,10.428773,,0.0,HARPS.2014-02-11T00:38:44.529.fits,0,0,0,192.6,0,426.1,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:38:44.529_s1d_A.fits,HARPS03,0,-6.161227778010172,56699.027326
500,56699.528715,-6155.165631,0.311768,6472.636789,9.153691,15.187544,0.440906,47.66194,1e-06,0.132595,0.000259,0.250187,0.000215,0.184118,0.000118,0.109952,0.000199,-5.206736,0.001255,-26.625974,0.041,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.164576,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.127008,5.1816,56.553698,10.417576,,0.0,HARPS.2014-02-11T00:40:45.977.fits,0,0,0,192.5,0,417.8,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:40:45.977_s1d_A.fits,HARPS03,0,-6.160972778010172,56699.028715
501,56699.530139,-6156.454342,0.312036,6473.923558,9.15551,16.329141,0.441285,47.656116,1e-06,0.132701,0.000264,0.249859,0.000213,0.184351,0.000118,0.110412,0.000203,-5.206222,0.001278,-26.629233,0.173,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.165084,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.093182,5.1816,56.523415,10.411998,,0.0,HARPS.2014-02-11T00:42:47.914.fits,0,0,0,190.4,0,418.7,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:42:47.914_s1d_A.fits,HARPS03,0,-6.160840778010172,56699.030139
502,56699.53155,-6159.490908,0.313019,6474.108006,9.155771,15.851664,0.442676,47.650339,1e-06,0.1325,0.000263,0.250164,0.000218,0.184004,0.00012,0.109843,0.000201,-5.207197,0.001273,-26.632426,-0.32,0,0.250435,0,HARPS.2014-02-10T21:54:11.151_wave_A.fits,0,0,0.166934,0,2014-02-10,0.086,0,0,1.0,K5,2014-02-10,63.157362,5.1816,56.580918,10.42259,,0.0,HARPS.2014-02-11T00:44:49.832.fits,0,0,0,190.0,0,411.6,0,90.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-11T00:44:49.832_s1d_A.fits,HARPS03,0,-6.161333778010173,56699.03155
503,56700.552896,-6158.447017,0.373621,6471.309368,9.151813,16.974508,0.528379,47.649659,1e-06,0.13338,0.000422,0.25133,0.000368,0.185869,0.000199,0.110634,0.000302,-5.20295,0.002024,-26.670007,0.44,0,0.24871,0,HARPS.2014-02-11T20:53:50.926_wave_A.fits,0,0,0.265216,0,2014-02-11,0.086,0,0,1.0,K5,2014-02-11,62.87787,5.1816,56.331891,10.376718,,0.0,HARPS.2014-02-12T01:15:57.855.fits,0,0,0,124.7,0,251.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-12T01:15:57.855_s1d_A.fits,HARPS03,0,-6.160573778010172,56700.052896
504,56700.553949,-6158.154191,0.369244,6473.438459,9.154824,15.708571,0.52219,47.644225,1e-06,0.134113,0.000415,0.250091,0.000356,0.185978,0.000193,0.111601,0.000299,-5.199447,0.001975,-26.672168,0.652,0,0.24871,0,HARPS.2014-02-11T20:53:50.926_wave_A.fits,0,0,0.259015,0,2014-02-11,0.086,0,0,1.0,K5,2014-02-11,62.647312,5.1816,56.129129,10.339368,,0.0,HARPS.2014-02-12T01:17:29.050.fits,0,0,0,127.2,0,259.0,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-12T01:17:29.050_s1d_A.fits,HARPS03,0,-6.160361778010173,56700.053949
505,56700.555025,-6157.257389,0.364873,6474.428194,9.156224,16.884615,0.516009,47.630741,1e-06,0.133818,0.000398,0.249687,0.000349,0.186115,0.00019,0.110971,0.000289,-5.200854,0.001902,-26.674366,0.41,0,0.24871,0,HARPS.2014-02-11T20:53:50.926_wave_A.fits,0,0,0.252744,0,2014-02-11,0.086,0,0,1.0,K5,2014-02-11,62.73992,5.1816,56.210286,10.354317,,0.0,HARPS.2014-02-12T01:19:00.666.fits,0,0,0,130.8,0,265.1,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-12T01:19:00.666_s1d_A.fits,HARPS03,0,-6.160603778010173,56700.055025
506,56700.556055,-6159.261152,0.379431,6474.618455,9.156493,17.027809,0.536596,47.635047,1e-06,0.133538,0.000432,0.250051,0.000381,0.18622,0.000207,0.110676,0.000309,-5.202197,0.002071,-26.67646,0.614,0,0.24871,0,HARPS.2014-02-11T20:53:50.926_wave_A.fits,0,0,0.27334,0,2014-02-11,0.086,0,0,1.0,K5,2014-02-11,62.828273,5.1816,56.288072,10.368646,,0.0,HARPS.2014-02-12T01:20:32.012.fits,0,0,0,121.8,0,243.6,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-12T01:20:32.012_s1d_A.fits,HARPS03,0,-6.160399778010173,56700.056055
507,56700.557131,-6158.22261,0.378167,6474.004804,9.155625,17.181569,0.534809,47.628584,1e-06,0.133752,0.000441,0.251006,0.000372,0.185851,0.000202,0.110724,0.000314,-5.201171,0.00211,-26.678661,0.36,0,0.24871,0,HARPS.2014-02-11T20:53:50.926_wave_A.fits,0,0,0.271584,0,2014-02-11,0.086,0,0,1.0,K5,2014-02-11,62.760744,5.1816,56.228588,10.357689,,0.0,HARPS.2014-02-12T01:22:03.927.fits,0,0,0,121.0,0,247.7,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-12T01:22:03.927_s1d_A.fits,HARPS03,0,-6.160653778010173,56700.057131
508,56700.558196,-6159.612588,0.381088,6471.602626,9.152228,16.497287,0.538939,47.638219,1e-06,0.134257,0.000455,0.250465,0.000373,0.185679,0.000204,0.111083,0.000323,-5.198763,0.002162,-26.680805,0.462,0,0.24871,0,HARPS.2014-02-11T20:53:50.926_wave_A.fits,0,0,0.275636,0,2014-02-11,0.086,0,0,1.0,K5,2014-02-11,62.602293,5.1816,56.089812,10.332125,,0.0,HARPS.2014-02-12T01:23:35.954.fits,0,0,0,118.6,0,244.4,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2014-02-12T01:23:35.954_s1d_A.fits,HARPS03,0,-6.160551778010173,56700.058196
